Input,Operator,Iteration,RMSE,Complexity,Equation
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",287,16.24079591193821,20,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 14.531545))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",288,60.11362243267936,1,PySRFunction(X=>var13)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",288,26.601400314659493,2,PySRFunction(X=>55.8517700000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",288,25.256593148093348,4,PySRFunction(X=>var6 - 1*(-50.877304))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",288,24.381101668917854,5,PySRFunction(X=>var13 + var6 + 49.35051)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",288,23.94454900276366,6,PySRFunction(X=>var6 + var6 - 1*(-45.902874))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",288,22.670956908220518,7,PySRFunction(X=>var6 + var6 + var6 + 40.928234)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",288,22.670956912128414,8,PySRFunction(X=>var6 + var6 + var6 - 1*(-40.92778))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",288,21.442669565477665,9,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-35.9538))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",288,20.53316398571356,11,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + 34.429615)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",288,20.267925393879356,12,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + 30.97925)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",288,19.15657725673195,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004591)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",288,19.156577259129453,14,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004356)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",288,18.120293467432113,15,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 21.030214))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",288,17.17266866958997,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 16.055687))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",288,16.240795734913203,19,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 14.529317))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",288,16.24079591193821,20,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 14.531545))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",289,60.11362243267936,1,PySRFunction(X=>var13)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",289,26.601400314659493,2,PySRFunction(X=>55.8517700000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",289,25.256593148093348,4,PySRFunction(X=>var6 - 1*(-50.877304))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",289,24.381101668917854,5,PySRFunction(X=>var13 + var6 + 49.35051)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",289,23.94454900276366,6,PySRFunction(X=>var6 + var6 - 1*(-45.902874))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",289,22.670956908220518,7,PySRFunction(X=>var6 + var6 + var6 + 40.928234)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",289,22.670956912128414,8,PySRFunction(X=>var6 + var6 + var6 - 1*(-40.92778))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",289,21.442669565477665,9,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-35.9538))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",289,20.53316398571356,11,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + 34.429615)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",289,20.267925393879356,12,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + 30.97925)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",289,19.15657725673195,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004591)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",289,19.156577259129453,14,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004356)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",289,18.120293467432113,15,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 21.030214))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",289,17.17266866958997,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 16.055687))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",289,16.240795734913203,19,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 14.529317))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",289,16.24079591193821,20,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 14.531545))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",290,60.11362243267936,1,PySRFunction(X=>var13)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",290,26.601400314659493,2,PySRFunction(X=>55.8517700000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",290,25.256593148093348,4,PySRFunction(X=>var6 - 1*(-50.877304))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",290,24.381101668917854,5,PySRFunction(X=>var13 + var6 + 49.35051)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",290,23.94454900276366,6,PySRFunction(X=>var6 + var6 - 1*(-45.902874))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",290,22.670956908220518,7,PySRFunction(X=>var6 + var6 + var6 + 40.928234)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",290,22.670956912128414,8,PySRFunction(X=>var6 + var6 + var6 - 1*(-40.92778))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",290,21.442669565477665,9,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-35.9538))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",290,20.53316398571356,11,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + 34.429615)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",290,20.267925393879356,12,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + 30.97925)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",290,19.15657725673195,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004591)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",290,19.156577259129453,14,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004356)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",290,18.120293467432113,15,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 21.030214))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",290,17.17266866958997,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 16.055687))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",290,16.240795734913203,19,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 14.529317))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",290,16.24079591193821,20,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 14.531545))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",291,60.11362243267936,1,PySRFunction(X=>var13)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",291,26.601400314659493,2,PySRFunction(X=>55.8517700000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",291,25.256593148093348,4,PySRFunction(X=>var6 - 1*(-50.877304))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",291,24.381101668917854,5,PySRFunction(X=>var13 + var6 + 49.35051)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",291,23.94454900276366,6,PySRFunction(X=>var6 + var6 - 1*(-45.902874))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",291,22.670956908220518,7,PySRFunction(X=>var6 + var6 + var6 + 40.928234)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",291,22.670956912128414,8,PySRFunction(X=>var6 + var6 + var6 - 1*(-40.92778))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",291,21.442669565477665,9,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-35.9538))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",291,20.53316398571356,11,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + 34.429615)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",291,20.267925393879356,12,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + 30.97925)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",291,19.15657725673195,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004591)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",291,19.156577259129453,14,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004356)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",291,18.120293467432113,15,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 21.030214))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",291,17.17266866958997,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 16.055687))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",291,16.240795734913203,19,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 14.529317))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",291,16.24079591193821,20,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 14.531545))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",292,60.11362243267936,1,PySRFunction(X=>var13)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",292,26.601400314659493,2,PySRFunction(X=>55.8517700000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",292,25.256593148093348,4,PySRFunction(X=>var6 - 1*(-50.877304))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",292,24.381101668917854,5,PySRFunction(X=>var13 + var6 + 49.35051)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",292,23.94454900276366,6,PySRFunction(X=>var6 + var6 - 1*(-45.902874))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",292,22.670956908220518,7,PySRFunction(X=>var6 + var6 + var6 + 40.928234)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",292,22.670956912128414,8,PySRFunction(X=>var6 + var6 + var6 - 1*(-40.92778))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",292,21.442669565477665,9,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-35.9538))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",292,20.53316398571356,11,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + 34.429615)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",292,20.267925393879356,12,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + 30.97925)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",292,19.15657725673195,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004591)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",292,19.156577259129453,14,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004356)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",292,18.120293467432113,15,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 21.030214))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",292,17.17266866958997,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 16.055687))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",292,16.240795734913203,19,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 14.529317))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",292,16.24079591193821,20,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 14.531545))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",293,60.11362243267936,1,PySRFunction(X=>var13)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",293,26.601400314659493,2,PySRFunction(X=>55.8517700000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",293,25.256593148093348,4,PySRFunction(X=>var6 - 1*(-50.877304))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",293,24.381101668917854,5,PySRFunction(X=>var13 + var6 + 49.35051)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",293,23.94454900276366,6,PySRFunction(X=>var6 + var6 - 1*(-45.902874))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",293,22.670956908220518,7,PySRFunction(X=>var6 + var6 + var6 + 40.928234)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",293,22.670956912128414,8,PySRFunction(X=>var6 + var6 + var6 - 1*(-40.92778))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",293,21.442669565477665,9,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-35.9538))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",293,20.53316398571356,11,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + 34.429615)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",293,20.267925393879356,12,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + 30.97925)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",293,19.15657725673195,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004591)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",293,19.156577259129453,14,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004356)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",293,18.120293467432113,15,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 21.030214))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",293,17.17266866958997,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 16.055687))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",293,16.240795734913203,19,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 14.529317))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",293,16.24079591193821,20,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 14.531545))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",294,60.11362243267936,1,PySRFunction(X=>var13)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",294,26.601400314659493,2,PySRFunction(X=>55.8517700000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",294,25.256593148093348,4,PySRFunction(X=>var6 - 1*(-50.877304))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",294,24.381101668917854,5,PySRFunction(X=>var13 + var6 + 49.35051)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",294,23.94454900276366,6,PySRFunction(X=>var6 + var6 - 1*(-45.902874))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",294,22.670956908220518,7,PySRFunction(X=>var6 + var6 + var6 + 40.928234)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",294,22.670956912128414,8,PySRFunction(X=>var6 + var6 + var6 - 1*(-40.92778))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",294,21.442669565477665,9,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-35.9538))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",294,20.53316398571356,11,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + 34.429615)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",294,20.267925393879356,12,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + 30.97925)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",294,19.15657725673195,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004591)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",294,19.156577259129453,14,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004356)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",294,18.120293467432113,15,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 21.030214))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",294,17.17266866958997,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 16.055687))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",294,16.240795734913203,19,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 14.529317))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",294,16.24079591193821,20,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 14.531545))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",295,60.11362243267936,1,PySRFunction(X=>var13)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",295,26.601400314659493,2,PySRFunction(X=>55.8517700000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",295,25.256593148093348,4,PySRFunction(X=>var6 - 1*(-50.877304))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",295,24.381101668917854,5,PySRFunction(X=>var13 + var6 + 49.35051)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",295,23.94454900276366,6,PySRFunction(X=>var6 + var6 - 1*(-45.902874))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",295,22.670956908220518,7,PySRFunction(X=>var6 + var6 + var6 + 40.928234)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",295,22.670956912128414,8,PySRFunction(X=>var6 + var6 + var6 - 1*(-40.92778))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",295,21.442669565477665,9,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-35.9538))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",295,20.53316398571356,11,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + 34.429615)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",295,20.267925393879356,12,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + 30.97925)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",295,19.15657725673195,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004591)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",295,19.156577259129453,14,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004356)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",295,18.120293467432113,15,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 21.030214))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",295,17.17266866958997,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 16.055687))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",295,16.240795734913203,19,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 14.529317))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",295,16.24079591193821,20,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 14.531545))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",296,60.11362243267936,1,PySRFunction(X=>var13)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",296,26.601400314659493,2,PySRFunction(X=>55.8517700000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",296,25.256593148093348,4,PySRFunction(X=>var6 - 1*(-50.877304))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",296,24.381101668917854,5,PySRFunction(X=>var13 + var6 + 49.35051)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",296,23.94454900276366,6,PySRFunction(X=>var6 + var6 - 1*(-45.902874))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",296,22.670956908220518,7,PySRFunction(X=>var6 + var6 + var6 + 40.928234)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",296,22.670956912128414,8,PySRFunction(X=>var6 + var6 + var6 - 1*(-40.92778))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",296,21.442669565477665,9,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-35.9538))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",296,20.53316398571356,11,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + 34.429615)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",296,20.267925393879356,12,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + 30.97925)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",296,19.15657725673195,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004591)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",296,19.156577259129453,14,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004356)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",296,18.120293467432113,15,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 21.030214))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",296,17.17266866958997,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 16.055687))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",296,16.240795734913203,19,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 14.529317))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",296,16.24079591193821,20,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 14.531545))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",297,60.11362243267936,1,PySRFunction(X=>var13)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",297,26.601400314659493,2,PySRFunction(X=>55.8517700000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",297,25.256593148093348,4,PySRFunction(X=>var6 - 1*(-50.877304))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",297,24.381101668917854,5,PySRFunction(X=>var13 + var6 + 49.35051)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",297,23.94454900276366,6,PySRFunction(X=>var6 + var6 - 1*(-45.902874))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",297,22.670956908220518,7,PySRFunction(X=>var6 + var6 + var6 + 40.928234)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",297,22.670956912128414,8,PySRFunction(X=>var6 + var6 + var6 - 1*(-40.92778))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",297,21.442669565477665,9,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-35.9538))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",297,20.53316398571356,11,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + 34.429615)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",297,20.267925393879356,12,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + 30.97925)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",297,19.15657725673195,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004591)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",297,19.156577259129453,14,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004356)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",297,18.120293467432113,15,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 21.030214))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",297,17.17266866958997,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 16.055687))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",297,16.240795734913203,19,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 14.529317))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",297,16.24079591193821,20,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 - (-(var6 + var6) - 14.531545))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",298,60.11362243267936,1,PySRFunction(X=>var13)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",298,26.601400314659493,2,PySRFunction(X=>55.8517700000000)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",298,25.256593148093348,4,PySRFunction(X=>var6 - 1*(-50.877304))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",298,24.381101668917854,5,PySRFunction(X=>var13 + var6 + 49.35051)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",298,23.94454900276366,6,PySRFunction(X=>var6 + var6 - 1*(-45.902874))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",298,22.670956908220518,7,PySRFunction(X=>var6 + var6 + var6 + 40.928234)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",298,22.670956912128414,8,PySRFunction(X=>var6 + var6 + var6 - 1*(-40.92778))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",298,21.442669565477665,9,PySRFunction(X=>var6 + var6 + var6 + var6 - 1*(-35.9538))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",298,20.53316398571356,11,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + 34.429615)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",298,20.267925393879356,12,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + 30.97925)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",298,19.15657725673195,13,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004591)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",298,19.156577259129453,14,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + 26.004356)
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",298,18.120293467432113,15,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 21.030214))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",298,17.17266866958997,17,PySRFunction(X=>var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 16.055687))
No_noise_rel_var,"['myfunction(x) = x'] ['-', '+']",298,16.240795734913203,19,PySRFunction(X=>var13 + var6 + var6 + var6 + var6 + var6 + var6 + var6 - (-var6 - 14.529317))
